gene_id,num_transcripts,avg_pre_splice_length,avg_post_splice_length,avg_exon_count,avg_exon_length,avg_gc_content,avg_viennaRNA_energy,avg_RNAstructure_energy,avg_internal_priming_count
ENSG00000158864,4,1268.8,917.7,6,143.5,43.9,-15.5,-13.2,0.57
ENSG00000143252,4,1135.5,863.2,7,165.1,56.6,-12.9,-10.4,0.21
ENSG00000118217,5,1268.4,994.4,5,166.5,47.8,-12.2,-15.6,0.59
ENSG00000152332,4,1132.6,807.6,6,172.0,42.0,-13.1,-12.0,0.46
ENSG00000117143,2,1299.1,966.7,8,157.7,46.5,-8.8,-13.1,0.79
ENSG00000143228,4,1186.3,826.4,9,127.5,47.0,-15.8,-13.9,0.39
ENSG00000143198,5,1187.1,830.6,6,162.5,42.9,-12.5,-13.4,0.31
ENSG00000143149,4,1217.5,861.8,6,133.4,43.6,-11.0,-9.6,0.04
ENSG00000143183,3,1172.6,901.7,8,193.7,52.0,-10.1,-13.0,0.54
ENSG00000143179,1,1160.1,990.3,10,177.1,55.2,-15.5,-13.7,0.81
ENSG00000143157,4,1239.1,869.6,9,160.7,47.7,-12.9,-9.1,0.98
ENSG00000143162,3,1142.4,872.4,8,197.5,49.7,-11.4,-11.6,0.27
ENSG00000198771,3,1263.2,902.9,7,128.4,46.4,-12.5,-8.2,0.76
ENSG00000197965,5,1143.7,891.3,6,184.2,41.7,-10.2,-10.6,0.17
ENSG00000143158,4,1135.8,825.4,9,183.7,45.7,-12.1,-13.7,0.91
ENSG00000143164,1,1197.5,962.5,6,165.0,41.7,-9.3,-10.3,0.14
ENSG00000143155,1,1114.5,895.9,9,158.1,47.6,-10.9,-10.9,0.67
ENSG00000143178,5,1122.7,986.8,9,171.6,52.0,-9.9,-12.3,0.94
ENSG00000117523,2,1192.5,862.4,7,175.8,46.6,-8.9,-14.9,0.29
ENSG00000010165,4,1254.2,907.3,6,169.5,50.8,-11.7,-10.7,0.1
ENSG00000117592,5,1222.9,905.0,8,181.2,45.7,-14.9,-9.6,0.87
ENSG00000120334,3,1148.9,825.3,5,188.4,52.9,-15.2,-11.0,0.46
ENSG00000234741,1,1228.7,854.7,7,147.4,44.9,-9.0,-13.3,0.42
ENSG00000116161,1,1105.3,870.6,8,175.3,53.6,-12.5,-11.4,0.42
ENSG00000120333,2,1290.2,819.0,5,164.3,40.1,-14.7,-8.9,0.87
ENSG00000116199,2,1257.3,834.1,9,192.9,54.8,-12.3,-14.2,0.28
ENSG00000186283,4,1273.1,961.7,6,161.4,50.0,-13.5,-12.3,0.58
ENSG00000143322,1,1255.2,908.3,7,149.3,57.6,-14.6,-11.6,0.4
ENSG00000169905,5,1299.2,879.9,6,131.3,53.9,-14.8,-10.3,0.9
ENSG00000135837,2,1295.8,912.3,10,191.8,58.6,-9.7,-14.8,0.88
ENSG00000230124,2,1203.3,991.1,5,148.3,45.9,-11.9,-11.8,0.7
ENSG00000135821,5,1114.4,897.3,5,130.1,43.5,-15.2,-13.0,0.84
ENSG00000135829,1,1271.3,921.2,9,199.7,55.2,-10.0,-12.6,0.41
ENSG00000116698,3,1232.0,882.0,8,144.4,56.2,-11.1,-12.7,0.45
ENSG00000162704,1,1292.7,925.4,5,190.9,48.5,-14.7,-10.1,0.88
ENSG00000198860,5,1107.8,810.1,7,151.3,40.6,-15.2,-8.4,0.53
ENSG00000047410,2,1231.1,943.7,6,128.8,50.4,-9.3,-8.8,0.37
ENSG00000157181,2,1269.5,818.9,8,132.4,43.4,-15.1,-13.5,0.34
ENSG00000116750,5,1168.6,898.3,8,169.7,40.2,-10.4,-12.4,0.95
ENSG00000116747,3,1103.0,888.0,8,158.5,53.4,-13.4,-15.1,0.93
ENSG00000023572,2,1281.7,968.1,5,165.8,58.5,-10.9,-10.4,0.72
ENSG00000134371,1,1113.1,875.7,10,135.4,40.3,-13.3,-12.2,0.7
ENSG00000066279,3,1129.7,837.9,7,125.1,57.2,-8.0,-15.8,0.55
ENSG00000162702,4,1141.9,932.2,7,132.6,45.6,-11.4,-10.6,0.24
ENSG00000118193,3,1146.7,905.4,7,140.2,48.6,-14.4,-15.7,0.08
ENSG00000116857,1,1280.8,872.5,8,172.2,46.8,-13.1,-16.0,0.05
ENSG00000198700,3,1234.2,965.7,5,121.7,58.8,-11.7,-10.2,0.67
ENSG00000134375,1,1194.8,992.6,7,154.9,50.4,-12.8,-13.8,0.06
ENSG00000176393,3,1259.4,882.1,5,124.8,40.3,-16.0,-11.0,0.55
ENSG00000143851,3,1156.0,925.3,6,196.1,58.5,-11.6,-11.8,0.12
ENSG00000077152,5,1112.9,843.0,6,146.3,51.6,-13.3,-13.9,0.84
ENSG00000117139,5,1278.3,899.0,10,166.5,46.0,-8.7,-10.9,0.02
ENSG00000159346,5,1293.9,929.1,10,157.0,41.1,-13.9,-11.7,0.79
ENSG00000163444,5,1217.3,838.4,6,186.3,52.3,-14.4,-12.3,0.65
ENSG00000182004,2,1260.3,922.5,9,144.6,55.3,-8.8,-15.1,0.97
ENSG00000198625,5,1156.0,855.9,5,161.1,54.6,-15.5,-14.0,0.74
ENSG00000117222,2,1217.6,955.3,9,198.2,53.5,-11.8,-12.4,0.2
ENSG00000069275,2,1106.5,934.3,7,141.2,49.2,-8.1,-11.0,0.08
ENSG00000143486,2,1157.0,934.7,5,147.0,42.2,-14.9,-11.6,0.14
ENSG00000162889,4,1225.1,825.1,9,188.1,44.7,-10.6,-14.1,0.99
ENSG00000180667,3,1280.4,933.1,7,195.4,55.7,-15.9,-13.5,0.56
ENSG00000196352,5,1162.9,957.4,6,196.7,44.3,-10.2,-14.5,0.57
ENSG00000117335,4,1192.8,880.7,8,120.1,58.6,-11.4,-13.7,0.54
ENSG00000123684,3,1123.2,964.4,9,168.9,47.7,-9.3,-15.7,0.12
ENSG00000143476,1,1100.7,857.5,6,165.1,44.2,-8.9,-10.6,0.49
ENSG00000066027,4,1207.4,817.9,5,125.0,51.5,-9.9,-15.4,0.19
ENSG00000117691,4,1262.8,866.3,9,172.9,47.4,-13.9,-14.0,0.08
ENSG00000117697,5,1110.8,848.6,8,137.5,55.2,-13.1,-9.1,0.27
ENSG00000117724,3,1253.5,940.3,9,156.2,46.1,-10.2,-13.1,0.11
ENSG00000067533,1,1143.6,936.8,8,189.8,44.2,-11.7,-10.3,0.72
ENSG00000143353,3,1140.3,995.6,10,133.6,40.3,-13.4,-13.9,0.68
ENSG00000136628,1,1253.9,825.2,7,144.5,55.8,-13.0,-15.2,0.42
ENSG00000067704,1,1224.9,942.0,6,159.2,49.3,-9.6,-15.5,0.38
ENSG00000118873,3,1136.0,810.0,8,145.5,50.4,-13.5,-12.7,0.07
ENSG00000154305,3,1251.4,821.9,9,130.6,56.6,-10.3,-9.3,0.66
ENSG00000186063,2,1164.4,967.4,9,197.2,52.5,-13.2,-12.5,0.22
ENSG00000162819,4,1297.2,978.3,7,150.3,45.6,-10.9,-14.7,0.08
ENSG00000143514,4,1218.8,964.5,9,155.0,52.0,-10.8,-9.0,0.9
ENSG00000143753,3,1203.1,925.3,5,169.9,45.2,-8.8,-15.7,0.07
ENSG00000143771,1,1130.8,972.0,7,149.2,40.4,-15.6,-12.9,0.41
ENSG00000162923,2,1125.8,911.1,7,126.6,56.8,-10.4,-14.1,0.55
ENSG00000143815,5,1129.3,887.4,8,122.6,59.1,-8.2,-14.7,0.02
ENSG00000143742,3,1192.9,804.8,5,169.6,45.2,-10.7,-14.7,0.18
ENSG00000143811,1,1279.1,861.9,6,190.8,41.5,-12.1,-13.1,0.87
ENSG00000143751,2,1283.1,892.7,9,161.4,46.3,-11.5,-11.2,0.43
ENSG00000163041,2,1156.1,819.4,9,154.2,56.9,-10.8,-13.3,0.94
ENSG00000182827,2,1281.5,922.8,9,195.2,51.5,-8.8,-13.3,0.69
ENSG00000143799,4,1295.9,837.6,6,127.4,44.9,-13.8,-12.6,0.52
ENSG00000143776,2,1285.2,870.0,10,135.4,58.3,-15.4,-11.1,0.71
ENSG00000143761,3,1208.0,865.2,8,148.6,51.0,-10.6,-9.9,0.82
ENSG00000143793,2,1224.5,979.3,5,194.7,47.5,-10.4,-14.1,0.74
ENSG00000162910,5,1130.4,865.8,6,138.0,47.3,-10.6,-10.7,0.71
ENSG00000143774,3,1201.3,875.1,10,129.1,58.9,-13.2,-10.6,0.09
ENSG00000181218,1,1211.8,960.6,5,129.7,51.8,-12.8,-12.6,0.8
ENSG00000168159,2,1264.7,884.3,10,126.6,46.4,-9.8,-15.7,0.29
ENSG00000168118,5,1134.4,931.0,5,134.5,60.0,-9.1,-15.9,0.59
ENSG00000069248,2,1111.1,848.6,8,130.3,52.4,-10.6,-8.6,0.62
ENSG00000135776,1,1283.4,848.1,10,145.4,52.4,-8.4,-12.4,0.73
ENSG00000143641,3,1275.5,946.7,10,128.3,56.6,-8.6,-8.1,0.29
ENSG00000173409,1,1116.2,925.9,6,194.9,50.3,-9.3,-12.5,0.78
ENSG00000182118,3,1254.2,917.9,9,154.8,58.8,-14.9,-11.1,0.48
ENSG00000143633,3,1133.8,848.5,9,171.7,51.7,-12.1,-11.0,0.02
ENSG00000116906,3,1233.0,869.5,10,199.9,56.4,-10.1,-12.6,0.2
ENSG00000116918,5,1281.7,947.5,6,130.2,41.2,-12.6,-8.9,0.44
ENSG00000135778,4,1208.6,873.6,9,149.7,53.1,-12.6,-8.9,0.65
ENSG00000168275,1,1246.0,979.0,5,196.3,41.9,-8.1,-15.1,0.57
ENSG00000168264,3,1188.8,923.1,6,172.9,55.8,-12.3,-9.5,0.16
ENSG00000173726,2,1243.1,865.0,6,182.5,49.3,-8.5,-14.4,0.25
ENSG00000054267,3,1253.6,979.0,6,187.5,59.3,-8.5,-13.3,0.78
ENSG00000152904,5,1151.0,905.8,7,129.3,40.8,-15.8,-14.3,0.28
ENSG00000119285,4,1205.0,885.9,10,150.9,40.9,-12.5,-13.2,0.48
ENSG00000116984,5,1157.9,855.0,9,186.3,59.3,-15.5,-13.8,0.07
ENSG00000091483,2,1185.5,964.7,7,186.2,57.1,-10.8,-10.7,0.62
ENSG00000203668,5,1231.7,841.9,6,187.0,41.3,-10.8,-14.8,0.26
ENSG00000143702,4,1222.5,955.6,7,198.3,59.4,-15.7,-9.6,0.89
ENSG00000035687,4,1205.5,849.3,7,147.8,48.7,-12.4,-11.1,0.92
ENSG00000121644,4,1193.0,944.2,5,193.5,40.5,-15.4,-10.7,0.09
ENSG00000203667,2,1205.9,970.0,6,160.4,40.1,-10.2,-9.4,0.57
ENSG00000153187,1,1207.5,806.4,10,173.9,53.9,-9.1,-15.3,0.54
ENSG00000185420,1,1265.0,953.3,5,182.2,48.2,-13.4,-8.7,0.82
ENSG00000162851,1,1182.5,976.7,9,162.7,47.6,-10.5,-12.2,0.82
ENSG00000162852,3,1166.6,901.4,7,149.8,41.7,-15.8,-14.6,0.3
ENSG00000143653,2,1175.7,980.6,8,125.4,48.1,-8.0,-10.8,0.32
ENSG00000153207,2,1275.9,863.6,9,173.6,41.9,-13.8,-8.4,0.95
ENSG00000196418,4,1216.6,957.4,8,173.7,48.6,-9.1,-10.7,0.36
ENSG00000143727,1,1195.7,870.0,8,197.0,52.8,-13.1,-12.4,0.23
ENSG00000182551,3,1118.6,924.5,9,123.7,44.9,-9.9,-13.1,0.38
ENSG00000171865,1,1174.6,813.9,8,163.2,42.8,-12.5,-12.1,0.93
ENSG00000171863,3,1194.7,852.0,7,131.1,40.5,-15.2,-8.6,0.31
ENSG00000134313,3,1137.0,890.5,9,151.5,45.1,-10.4,-12.8,0.6
ENSG00000119185,5,1241.7,822.0,8,123.2,48.9,-9.2,-11.8,0.75
ENSG00000119203,5,1114.7,824.8,5,180.4,47.2,-14.4,-12.3,0.4
ENSG00000134308,2,1209.2,927.3,10,121.9,54.8,-10.1,-15.5,0.91
ENSG00000171848,3,1109.8,901.2,5,149.6,52.3,-14.6,-10.3,0.74
ENSG00000115758,4,1211.1,815.7,6,197.3,52.6,-8.5,-13.5,0.81
ENSG00000115761,1,1257.9,826.9,7,131.9,51.3,-13.2,-13.5,0.09
ENSG00000143870,1,1193.0,965.4,7,196.9,43.6,-8.3,-11.8,0.14
ENSG00000134318,4,1289.1,822.4,5,136.3,55.0,-13.8,-10.7,0.77
ENSG00000169016,3,1193.7,806.7,9,127.2,49.0,-14.8,-13.3,0.42
ENSG00000071575,3,1265.9,933.2,5,188.1,50.6,-14.4,-13.6,0.34
ENSG00000151779,4,1190.4,889.6,8,188.9,48.0,-10.2,-12.9,0.14
ENSG00000079785,4,1144.2,989.9,9,176.5,57.3,-13.4,-13.6,0.96
ENSG00000163029,2,1193.8,960.8,6,191.3,48.4,-9.8,-14.0,0.49
ENSG00000068697,1,1226.0,976.3,9,148.4,56.3,-13.4,-10.5,0.76
ENSG00000055917,4,1196.1,834.0,7,195.3,52.8,-12.0,-10.8,0.36
ENSG00000173960,3,1129.6,830.8,6,150.3,42.5,-12.8,-12.0,0.28
ENSG00000115128,4,1167.4,820.4,6,164.6,42.6,-15.5,-9.0,0.51
ENSG00000184924,4,1144.5,961.7,9,187.3,50.8,-9.8,-8.4,0.73
ENSG00000143970,4,1171.9,829.8,5,141.4,50.1,-10.1,-10.5,0.97
ENSG00000084733,4,1194.1,816.6,10,137.4,53.6,-14.5,-15.7,0.87
ENSG00000084754,1,1257.3,826.0,8,154.2,40.4,-12.1,-9.8,0.4
ENSG00000138029,1,1253.4,845.4,10,166.7,55.8,-15.2,-10.3,0.73
ENSG00000115163,5,1257.7,801.9,6,123.3,55.5,-9.5,-10.9,0.55
ENSG00000228474,2,1161.4,931.4,9,163.4,49.1,-12.7,-13.1,0.25
ENSG00000138085,2,1270.5,964.6,8,124.8,51.3,-10.8,-10.2,0.24
ENSG00000084774,2,1279.1,888.0,5,121.6,49.4,-9.0,-12.2,0.86
ENSG00000115204,5,1146.1,983.5,8,155.2,47.5,-9.4,-15.8,0.43
ENSG00000115207,3,1271.5,930.3,8,150.6,51.3,-14.8,-11.4,0.43
ENSG00000115234,4,1145.7,888.0,9,122.8,52.6,-8.8,-8.3,0.36
ENSG00000115241,2,1144.4,961.4,6,181.2,49.7,-15.2,-11.5,0.75
ENSG00000198522,4,1210.6,982.1,8,175.5,49.5,-15.2,-15.0,0.86
ENSG00000163798,4,1271.6,841.1,8,133.5,50.9,-14.9,-15.5,0.85
ENSG00000243147,3,1296.0,915.3,8,185.1,55.2,-9.9,-11.4,0.81
ENSG00000213639,3,1176.3,854.7,7,145.4,42.0,-13.8,-11.0,0.45
ENSG00000163811,4,1134.9,914.5,7,151.1,49.1,-11.3,-12.2,0.15
ENSG00000162961,1,1113.2,897.6,6,162.8,44.4,-15.0,-12.2,0.87
ENSG00000119820,1,1211.9,819.1,7,179.2,48.2,-15.6,-15.8,0.7
ENSG00000115760,4,1226.2,936.4,10,168.6,53.9,-10.3,-15.2,0.94
ENSG00000119812,2,1212.1,993.5,8,182.5,51.3,-8.7,-9.9,0.11
ENSG00000055332,4,1177.8,990.8,9,134.4,47.9,-8.2,-15.6,0.87
ENSG00000218739,4,1187.1,816.0,10,191.2,43.5,-12.7,-11.5,0.29
ENSG00000115816,1,1287.0,987.0,7,142.9,55.2,-12.5,-9.3,0.49
ENSG00000143889,5,1106.0,803.8,8,165.0,45.7,-11.2,-11.6,0.21
ENSG00000143891,1,1163.9,984.3,6,166.4,52.1,-10.7,-11.4,0.7
ENSG00000115875,2,1196.5,876.3,7,126.3,54.2,-15.7,-14.1,0.84
ENSG00000152147,3,1219.0,815.1,7,192.3,49.6,-14.7,-8.7,0.61
ENSG00000231312,4,1191.1,866.6,9,164.5,50.9,-14.5,-13.9,0.5
ENSG00000143924,1,1272.6,932.7,9,190.5,59.2,-15.9,-8.2,0.54
ENSG00000115944,5,1112.5,811.1,6,126.9,54.1,-9.7,-9.9,0.71
ENSG00000152518,3,1225.2,946.8,8,128.8,44.1,-15.2,-11.3,0.34
ENSG00000138095,4,1250.4,833.7,10,140.7,58.6,-15.1,-11.7,0.74
ENSG00000151665,3,1121.9,926.8,10,130.4,52.2,-10.6,-8.3,0.5
ENSG00000119878,2,1144.5,812.3,8,190.4,48.9,-13.4,-10.2,0.31
ENSG00000180398,4,1226.4,899.5,7,135.1,40.7,-10.4,-14.5,0.17
ENSG00000143933,4,1196.1,805.7,10,198.8,41.9,-9.9,-8.4,0.22
ENSG00000119888,5,1237.6,944.7,6,121.5,52.9,-9.1,-12.1,0.8
ENSG00000095002,4,1267.7,831.4,7,188.4,53.8,-13.9,-8.5,0.39
ENSG00000116062,2,1285.0,905.3,10,143.5,49.2,-16.0,-10.3,0.07
ENSG00000068878,2,1125.4,986.6,9,139.4,41.3,-10.7,-12.6,0.92
ENSG00000115306,3,1108.2,948.3,8,135.2,55.3,-9.8,-8.3,0.95
ENSG00000115310,1,1168.1,915.2,5,143.3,50.5,-11.3,-12.1,0.2
ENSG00000143947,3,1190.2,909.0,5,170.2,59.7,-12.8,-10.0,0.35
ENSG00000085760,4,1168.3,923.9,7,125.5,41.3,-10.8,-12.0,0.62
ENSG00000115355,3,1100.8,860.0,10,142.0,42.1,-14.3,-9.3,0.7
ENSG00000275052,2,1193.7,960.5,10,140.0,40.3,-13.8,-14.0,0.11
ENSG00000138035,5,1163.2,952.2,5,135.1,52.0,-9.8,-10.0,0.37
ENSG00000115464,3,1292.2,819.5,5,149.9,55.7,-13.7,-8.1,0.66
ENSG00000082898,4,1274.2,954.6,5,162.2,53.7,-12.7,-10.5,0.84
ENSG00000115484,2,1242.8,842.7,7,192.8,52.9,-10.6,-8.3,0.06
ENSG00000014641,3,1272.8,958.6,8,179.7,59.5,-9.7,-15.7,0.64
ENSG00000169764,4,1233.2,945.8,10,187.0,48.7,-14.4,-14.8,0.31
ENSG00000138069,5,1142.9,920.2,8,125.2,50.9,-8.0,-10.4,0.69
ENSG00000138071,3,1260.9,889.4,5,179.1,45.6,-14.5,-13.4,0.57
ENSG00000197223,2,1289.4,979.3,9,127.2,42.8,-15.2,-12.4,0.81
ENSG00000115946,2,1243.3,813.7,6,185.3,50.8,-10.7,-14.9,0.26
ENSG00000169599,4,1136.6,919.9,6,173.9,47.3,-8.2,-10.5,0.87
ENSG00000087338,1,1183.5,804.7,9,141.1,49.1,-11.8,-13.8,0.76
ENSG00000124380,5,1227.6,997.6,9,187.3,41.0,-12.6,-8.9,0.49
ENSG00000169564,1,1219.8,949.8,9,181.2,41.4,-14.6,-15.4,0.6
ENSG00000116001,4,1157.8,803.5,7,153.9,43.2,-9.8,-8.6,0.16
ENSG00000143977,2,1126.4,966.6,8,140.8,50.0,-13.3,-10.2,0.31
ENSG00000035141,2,1189.0,978.7,10,193.9,47.1,-11.0,-14.8,0.19
ENSG00000124383,5,1142.0,996.8,7,165.4,46.9,-15.8,-10.1,0.1
ENSG00000075292,5,1110.7,985.5,9,132.2,49.6,-11.9,-13.7,0.26
ENSG00000135624,5,1291.1,809.7,6,124.5,59.1,-13.6,-8.0,0.97
ENSG00000144034,1,1193.1,961.4,8,130.0,50.2,-11.6,-8.3,0.15
ENSG00000124356,1,1197.9,925.4,9,165.3,44.5,-8.6,-14.2,0.08
ENSG00000114956,4,1245.9,911.1,10,196.9,55.8,-13.1,-11.1,0.56
ENSG00000163170,1,1128.6,974.8,5,197.3,41.0,-12.4,-14.1,0.87
ENSG00000114978,4,1208.4,887.4,6,138.9,51.5,-12.6,-11.3,0.01
ENSG00000065911,5,1222.0,914.0,10,192.0,51.7,-9.4,-14.5,0.33
ENSG00000204843,4,1128.0,944.6,9,155.6,47.4,-15.5,-11.6,0.73
ENSG00000115307,1,1196.1,873.2,5,131.1,45.7,-14.5,-15.3,0.9
ENSG00000115317,4,1203.5,933.9,9,188.1,51.5,-13.5,-14.8,0.45
ENSG00000115350,5,1245.7,881.2,9,132.9,59.8,-13.4,-10.1,0.58
ENSG00000115364,2,1190.6,906.1,8,195.6,55.0,-9.2,-11.4,0.84
ENSG00000163541,4,1209.8,846.0,6,131.7,50.6,-11.6,-11.5,0.61
ENSG00000034510,3,1250.3,842.9,10,177.6,52.8,-12.4,-14.1,0.01
ENSG00000176407,1,1221.6,833.8,6,141.9,50.1,-12.3,-9.0,0.3
ENSG00000152291,3,1163.2,930.8,10,129.6,59.7,-11.1,-15.6,0.22
ENSG00000168906,3,1154.2,885.9,7,185.4,48.3,-9.1,-12.3,0.65
ENSG00000118640,5,1214.5,941.3,6,186.9,58.7,-14.2,-11.9,0.87
ENSG00000168894,2,1193.4,936.0,9,179.2,52.6,-9.0,-9.3,0.46
ENSG00000168883,2,1287.0,827.6,10,123.8,59.7,-13.3,-13.7,0.73
ENSG00000068654,1,1192.9,826.3,5,126.3,55.6,-11.1,-10.6,0.03
ENSG00000132300,1,1103.4,819.8,7,168.4,56.7,-8.8,-15.2,0.18
ENSG00000132305,2,1190.3,988.7,7,199.9,46.1,-8.5,-13.1,0.73
ENSG00000132313,1,1196.2,811.8,8,186.4,40.1,-15.2,-15.5,0.53
ENSG00000115561,4,1210.0,989.9,10,145.7,53.2,-8.9,-10.0,0.31
ENSG00000153561,3,1144.6,829.3,8,189.0,58.7,-11.1,-15.2,0.77
ENSG00000222041,5,1124.4,921.9,5,172.8,58.2,-11.6,-13.6,0.77
ENSG00000153574,5,1266.9,826.2,10,188.5,46.1,-8.4,-15.4,0.37
ENSG00000144029,5,1271.1,857.4,9,177.4,45.0,-15.4,-14.3,0.3
ENSG00000084090,3,1137.1,850.9,8,152.0,47.4,-13.5,-8.6,0.75
ENSG00000144021,5,1204.6,950.6,5,163.1,58.5,-14.3,-13.1,0.95
ENSG00000144028,2,1255.2,978.4,6,191.8,59.0,-12.9,-11.6,0.94
ENSG00000121152,1,1175.0,880.5,5,144.2,55.1,-10.9,-9.3,0.36
ENSG00000168754,2,1269.1,938.9,10,170.1,42.8,-10.5,-11.1,0.25
ENSG00000135940,1,1175.0,902.3,8,196.0,52.7,-15.9,-8.9,0.69
ENSG00000183513,3,1250.2,903.6,9,175.8,40.9,-10.3,-11.5,0.81
ENSG00000115446,5,1223.3,890.2,6,139.4,59.2,-13.7,-9.5,0.19
ENSG00000158411,3,1154.0,925.1,9,171.4,54.7,-15.1,-13.1,0.38
ENSG00000185414,5,1105.5,896.1,5,162.1,41.9,-9.9,-15.5,0.22
ENSG00000115514,5,1194.1,870.1,5,130.3,59.9,-9.2,-10.2,0.08
ENSG00000158417,2,1200.6,995.4,5,122.6,48.4,-12.8,-10.2,0.41
ENSG00000135945,4,1193.7,949.8,5,170.9,56.9,-9.2,-15.6,0.09
ENSG00000115539,5,1243.1,834.7,9,158.9,44.1,-14.0,-9.6,0.39
ENSG00000071082,2,1181.1,983.0,6,124.8,54.1,-11.4,-11.1,0.18
ENSG00000158435,3,1233.5,993.8,8,191.5,58.9,-15.3,-13.4,0.65
ENSG00000071054,1,1129.9,828.2,9,177.1,43.8,-14.1,-15.9,0.29
ENSG00000135972,3,1233.6,822.7,8,140.2,58.0,-12.1,-11.9,0.28
ENSG00000135968,1,1180.0,963.3,9,168.3,45.0,-12.0,-8.9,0.43
ENSG00000169756,1,1136.8,891.0,5,173.5,48.2,-15.7,-9.9,0.3
ENSG00000153201,2,1128.5,926.6,10,173.4,40.8,-9.1,-9.1,0.6
ENSG00000169679,5,1184.9,811.3,6,179.9,47.9,-9.9,-14.0,0.68
ENSG00000172965,2,1189.5,870.9,5,145.0,60.0,-11.0,-15.2,0.07
ENSG00000153107,4,1298.3,844.2,10,193.2,47.8,-9.6,-9.2,0.9
ENSG00000144161,2,1136.0,832.2,9,191.4,49.9,-13.7,-14.7,0.49
ENSG00000125611,3,1239.6,907.0,6,152.2,53.7,-10.3,-14.9,0.94
ENSG00000144136,2,1220.8,897.9,8,199.6,53.4,-14.9,-11.6,0.55
ENSG00000115091,4,1254.1,867.4,10,134.9,48.9,-15.7,-10.7,0.11
ENSG00000088205,3,1189.3,817.1,7,152.6,59.9,-9.3,-13.3,0.38
ENSG00000155368,1,1198.4,866.6,8,198.3,41.3,-14.5,-10.7,0.74
ENSG00000155438,5,1251.4,970.6,6,186.9,58.3,-14.6,-8.2,0.92
ENSG00000211460,3,1110.9,801.6,10,187.5,58.9,-10.6,-12.9,0.03
ENSG00000136732,3,1232.8,958.9,5,131.9,46.5,-11.4,-16.0,0.57
ENSG00000163166,3,1209.9,898.2,9,165.8,55.3,-8.5,-14.0,0.09
ENSG00000136709,1,1267.2,997.2,7,173.5,51.9,-14.2,-12.2,0.66
ENSG00000144231,3,1116.9,873.3,10,129.3,56.9,-14.2,-15.7,0.91
ENSG00000136731,3,1285.2,906.9,6,176.0,59.6,-9.0,-12.7,0.49
ENSG00000136699,5,1236.0,949.6,10,148.7,54.0,-12.7,-12.4,0.79
ENSG00000152082,4,1203.2,818.6,8,159.3,50.6,-14.3,-9.5,0.46
ENSG00000136718,2,1288.2,836.0,10,144.6,51.0,-9.9,-10.7,0.01
ENSG00000152102,4,1261.6,881.4,5,191.6,45.8,-10.7,-11.7,0.49
ENSG00000115762,1,1145.6,898.7,10,166.5,56.7,-16.0,-12.0,0.12
ENSG00000173272,1,1103.6,896.8,9,160.1,41.7,-11.1,-12.8,0.95
ENSG00000115839,2,1263.4,868.1,10,148.6,50.8,-9.8,-9.3,0.22
ENSG00000048991,2,1299.0,932.9,7,194.0,46.6,-9.7,-8.4,0.88
ENSG00000144224,4,1132.2,811.6,10,147.7,57.0,-11.6,-10.2,0.8
ENSG00000076003,5,1259.4,968.1,8,121.9,48.0,-15.5,-9.1,0.38
ENSG00000115866,2,1291.1,994.0,7,167.6,50.9,-14.5,-10.0,0.49
ENSG00000169554,1,1124.3,806.0,9,133.9,56.6,-10.7,-13.5,0.5
ENSG00000115947,3,1238.2,949.4,7,124.0,58.8,-8.1,-9.1,0.92
ENSG00000168288,5,1108.4,933.9,9,168.6,44.7,-8.9,-12.4,0.51
ENSG00000123609,3,1112.7,824.7,5,129.0,45.2,-9.7,-13.1,0.21
ENSG00000080345,3,1152.9,982.2,9,154.0,53.5,-14.0,-11.1,0.43
ENSG00000162980,2,1297.8,866.4,10,151.4,54.6,-14.5,-8.5,0.08
ENSG00000196504,4,1279.5,973.2,7,134.6,40.4,-8.2,-14.4,0.94
ENSG00000136536,4,1299.4,888.0,9,175.0,43.5,-8.2,-12.7,0.48
ENSG00000115233,2,1231.1,997.5,9,122.0,45.5,-11.2,-15.6,0.08
ENSG00000152253,2,1259.4,857.6,6,138.1,53.7,-14.0,-13.5,0.94
ENSG00000138398,3,1177.2,870.7,6,167.7,54.3,-11.1,-10.6,0.4
ENSG00000213160,2,1175.3,915.1,7,135.1,43.9,-12.4,-9.5,0.51
ENSG00000138385,4,1214.6,906.4,10,164.2,44.5,-15.2,-9.6,0.17
ENSG00000138382,2,1162.4,997.9,7,161.6,50.5,-9.2,-12.2,0.79
ENSG00000144357,5,1130.4,816.9,9,122.5,47.1,-11.1,-14.9,0.06
ENSG00000128683,5,1130.9,917.0,8,126.4,49.1,-8.7,-8.7,0.51
ENSG00000115806,2,1174.2,860.6,9,153.2,46.2,-11.7,-10.5,0.72
ENSG00000198586,3,1292.5,902.0,6,199.8,51.9,-13.2,-15.6,0.81
ENSG00000077380,3,1174.5,905.3,8,151.0,48.8,-11.0,-9.4,0.48
ENSG00000128708,4,1146.0,895.2,5,199.7,52.0,-12.6,-12.1,0.72
ENSG00000144354,1,1113.6,936.0,5,169.9,57.1,-14.6,-12.9,0.82
ENSG00000172845,5,1204.6,921.8,7,150.1,59.4,-9.5,-11.4,0.07
ENSG00000138430,5,1211.8,811.4,9,120.8,47.5,-8.9,-14.2,0.1
ENSG00000138433,3,1154.5,818.2,6,141.1,56.8,-12.9,-11.5,0.2
ENSG00000154518,1,1120.9,854.3,9,145.9,44.4,-11.1,-10.3,0.58
